AÑO;MES;N° MES;N° DIA;TIPO DIA;DIA;FECHA;HORA;Gran Usuario MEM;DISTRIBUIDOR (demanda estacional+GUMEs);DEMANDA LOCAL [MWh];BUENOS AIRES;CATAMARCA;CHACO;CHUBUT;CORDOBA;CORRIENTES;ENTRE RIOS;FORMOSA;JUJUY;LA PAMPA;LA RIOJA;MENDOZA;MISIONES;NEUQUEN;RIO NEGRO;SALTA;SAN JUAN;SAN LUIS;SANTA CRUZ;SANTA FE;SGO.DEL ESTERO;TUCUMAN
2024;ene-24;1;4;Hábil;Jueves;4/1/2024;20;2.059,50;17.103,46;19.162,96;8.957,18;201,50;489,75;516,32;1.549,94;429,95;576,02;224,99;150,66;158,43;241,12;929,50;387,62;304,22;276,88;296,08;421,99;237,18;119,25;1.850,49;326,19;517,73
2024;ene-24;1;4;Hábil;Jueves;4/1/2024;21;2.050,37;17.634,66;19.685,03;9.331,44;191,61;526,77;510,96;1.539,36;457,97;601,68;252,06;161,50;154,71;224,28;903,02;422,91;294,02;274,40;319,12;384,02;234,90;121,00;1.949,47;305,32;524,49
2024;ene-24;1;4;Hábil;Jueves;4/1/2024;22;1.979,66;18.530,35;20.510,01;9.670,36;196,31;575,63;516,89;1.612,45;482,64;627,11;276,70;160,12;163,63;227,85;942,56;426,58;304,90;290,80;326,18;395,19;244,39;126,06;2.086,93;321,08;535,68
2024;ene-24;1;4;Hábil;Jueves;4/1/2024;23;1.984,41;18.308,31;20.292,72;9.398,50;197,46;599,56;519,70;1.584,59;493,22;627,83;286,42;156,17;159,80;230,39;942,43;421,39;306,24;290,03;319,49;404,73;242,29;131,37;2.105,48;337,63;538,01
2024;ene-24;1;4;Hábil;Jueves;4/1/2024;24;1.976,60;17.708,97;19.685,57;8.923,43;204,11;598,98;509,14;1.538,03;490,84;615,58;285,34;150,51;153,86;243,99;937,76;412,66;292,57;272,05;307,66;428,52;236,05;131,28;2.049,66;367,20;536,36
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;1;2.035,12;16.695,51;18.730,63;8.286,08;210,68;583,10;499,19;1.463,30;479,25;590,08;276,95;140,42;134,83;257,30;900,46;394,51;272,93;247,67;290,48;442,27;227,69;125,61;1.995,46;389,19;523,18
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;2;2.019,62;15.653,61;17.673,23;7.707,22;208,73;551,82;507,39;1.385,66;458,86;557,63;262,30;127,90;124,54;258,91;857,27;366,38;254,76;226,86;269,66;439,14;212,33;121,02;1.890,01;389,12;495,74
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;3;1.966,50;14.707,82;16.674,32;7.235,28;203,15;522,53;460,09;1.306,93;431,96;529,95;249,61;118,62;117,19;254,34;824,60;340,21;243,32;211,80;253,83;428,25;197,74;117,09;1.786,83;375,22;465,80
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;4;2.010,88;14.050,69;16.061,57;6.966,67;194,18;491,06;464,02;1.253,01;411,00;511,26;237,33;113,64;105,46;247,04;798,51;322,02;235,41;201,20;242,36;411,05;182,23;114,91;1.756,98;357,30;444,93
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;5;2.011,72;13.629,71;15.641,43;6.802,45;184,61;467,03;485,43;1.224,13;393,80;504,38;226,01;111,12;106,56;239,49;764,05;306,54;229,47;199,66;232,60;396,83;175,27;113,18;1.712,27;339,67;426,86
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;6;1.999,98;13.272,32;15.272,30;6.660,17;182,32;443,37;459,30;1.198,03;378,21;493,22;215,30;111,59;105,69;232,57;759,47;292,32;227,16;195,23;230,13;383,42;171,53;108,41;1.693,31;321,41;410,16
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;7;1.925,50;12.822,18;14.747,69;6.639,36;174,15;407,13;440,02;1.162,18;357,33;469,37;197,24;111,29;95,57;218,89;749,65;272,76;210,97;178,24;223,93;352,86;170,40;104,00;1.533,79;291,08;387,50
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;8;1.996,13;13.314,77;15.310,90;7.096,13;160,03;408,91;449,16;1.165,73;363,94;490,04;196,15;113,75;104,62;215,08;760,92;292,80;211,23;188,69;223,73;328,84;171,44;105,81;1.612,47;269,75;381,70
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;9;2.055,19;14.464,91;16.520,10;7.733,91;170,01;440,56;471,16;1.265,20;387,54;527,07;207,72;124,09;115,30;217,32;810,12;328,55;227,57;207,21;247,01;334,95;178,66;111,43;1.729,71;272,72;412,31
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;10;2.062,28;15.636,74;17.699,01;8.353,12;179,75;471,46;488,50;1.360,76;405,01;560,21;218,87;135,93;128,84;227,32;855,24;351,08;243,64;225,84;271,24;350,84;189,82;116,21;1.834,00;282,31;449,02
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;11;2.056,63;16.573,44;18.630,06;8.865,98;187,17;493,57;497,82;1.435,87;420,41;587,82;224,86;143,98;143,99;231,94;886,54;376,92;254,10;241,40;290,57;360,21;198,23;117,94;1.900,04;293,50;477,21
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;12;2.070,48;17.588,32;19.658,80;9.353,99;194,27;539,31;499,97;1.522,71;448,93;623,45;240,62;152,42;164,33;239,89;921,15;403,41;263,95;255,56;311,00;374,86;211,96;120,97;1.989,66;317,95;508,44
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;13;2.048,00;18.795,81;20.843,81;9.870,10;206,73;608,71;508,59;1.628,43;487,34;667,41;263,44;158,13;190,13;255,36;954,34;426,03;276,33;267,39;327,61;405,75;211,46;118,76;2.096,63;362,51;552,66
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;14;2.010,50;19.909,52;21.920,02;10.252,64;212,85;681,71;510,35;1.719,16;529,50;715,43;301,77;160,80;201,37;273,58;986,52;455,58;283,68;271,63;340,62;449,06;237,78;121,23;2.194,03;419,50;601,25
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;15;1.968,97;20.548,09;22.517,06;10.458,00;224,11;720,98;512,32;1.771,90;564,56;743,50;321,82;164,49;204,15;289,75;975,80;465,30;291,18;274,35;348,07;492,71;252,50;121,51;2.205,36;472,36;642,35
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;16;2.014,46;20.641,62;22.656,08;10.506,10;232,31;715,90;522,22;1.797,59;569,68;744,93;317,31;166,41;201,80;298,26;974,62;455,66;293,02;273,91;348,36;512,60;259,00;121,77;2.199,06;492,57;653,01
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;17;2.069,70;20.369,67;22.439,38;10.407,54;235,03;689,22;510,84;1.805,24;539,28;720,06;301,27;169,44;201,40;300,86;966,72;439,76;287,80;271,58;346,83;511,19;261,72;124,06;2.203,08;490,67;655,79
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;18;2.050,23;19.736,51;21.786,74;10.201,83;212,34;636,92;501,27;1.781,49;508,93;683,18;268,34;168,07;195,48;287,69;966,65;427,85;280,96;269,06;341,46;500,65;264,83;123,53;2.109,26;451,51;605,46
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;19;2.105,36;18.810,05;20.915,41;9.925,44;209,34;551,35;502,06;1.690,25;468,45;637,09;241,38;163,25;181,50;266,07;947,42;398,93;273,02;264,17;332,63;459,69;255,91;121,81;2.011,40;418,82;595,45
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;20;2.056,28;17.978,22;20.034,50;9.664,32;194,70;501,84;518,30;1.583,05;443,79;598,52;229,16;162,23;169,65;243,90;915,78;394,90;265,24;256,66;322,34;412,40;246,17;121,09;1.878,97;360,22;551,31
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;21;2.081,17;18.307,24;20.388,41;9.949,93;189,17;538,83;492,40;1.549,20;467,14;621,24;257,72;171,00;158,21;226,91;898,40;433,16;260,33;253,31;340,31;387,77;240,91;121,27;1.956,26;327,70;547,26
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;22;2.019,27;19.110,82;21.130,10;10.272,46;197,53;575,53;503,15;1.598,48;487,60;643,02;280,07;173,44;169,84;227,51;933,69;437,21;280,05;272,80;349,92;398,66;247,23;124,95;2.063,26;336,56;557,16
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;23;2.032,18;18.767,38;20.799,56;10.003,21;197,83;593,65;512,30;1.535,51;491,00;634,73;284,32;170,06;162,49;228,83;928,35;431,48;278,74;267,29;342,95;402,53;243,36;133,08;2.047,78;348,56;561,52
2024;ene-24;1;5;Hábil;Viernes;5/1/2024;24;2.045,84;18.224,95;20.270,78;9.585,64;203,49;592,94;535,43;1.491,24;490,62;618,38;274,63;164,48;152,05;239,38;927,74;416,94;266,10;251,59;332,89;416,93;235,39;132,65;2.000,42;371,41;570,48
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;1;2.009,33;17.507,52;19.516,85;9.050,58;210,12;584,05;499,35;1.445,54;481,62;596,98;276,69;157,13;143,32;251,63;902,23;400,33;250,48;233,17;318,00;429,60;220,56;129,06;1.968,13;396,93;571,36
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;2;1.954,83;16.571,22;18.526,05;8.389,98;211,11;565,40;488,67;1.381,73;466,01;570,68;266,99;147,27;131,54;255,84;869,55;374,98;234,96;216,45;298,60;430,39;206,78;124,38;1.931,53;407,39;555,84
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;3;1.936,25;15.694,37;17.630,62;7.944,15;207,37;537,97;467,65;1.318,59;447,96;544,28;255,00;137,85;121,45;255,60;835,45;352,99;222,97;203,37;281,59;422,46;191,98;117,68;1.830,41;402,25;531,62
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;4;1.956,67;14.986,01;16.942,68;7.626,80;201,71;513,00;460,58;1.265,91;430,17;520,69;239,70;132,31;117,85;248,05;810,26;332,69;216,01;193,66;268,21;408,50;175,63;114,39;1.772,48;388,09;505,99
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;5;1.944,14;14.444,02;16.388,15;7.362,85;196,91;486,09;461,82;1.221,56;413,56;509,46;231,55;127,38;114,08;243,13;790,60;318,49;211,03;189,34;257,15;395,91;166,73;112,96;1.722,61;372,95;481,99
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;6;1.938,90;13.904,96;15.843,86;7.126,41;191,76;441,16;449,94;1.187,63;396,40;493,04;219,82;124,31;109,84;236,20;775,07;302,32;207,91;184,98;250,53;384,50;163,64;105,55;1.679,40;355,11;458,33
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;7;1.904,35;13.041,64;14.946,00;6.753,86;181,74;399,81;442,91;1.111,04;374,82;459,03;199,57;119,42;98,61;224,50;761,64;276,64;188,17;166,08;235,17;360,61;160,38;101,27;1.581,84;323,89;425,01
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;8;1.937,76;12.870,86;14.808,62;6.880,85;176,06;407,96;440,57;1.064,59;371,47;460,37;200,02;118,49;100,23;215,01;739,59;289,52;186,36;169,65;225,08;334,55;145,71;101,82;1.477,62;296,04;407,06
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;9;1.922,48;13.349,32;15.271,80;7.102,14;182,55;457,93;455,18;1.084,28;393,82;476,20;210,40;127,60;106,72;215,32;749,18;317,32;197,34;182,70;243,16;346,49;141,99;105,14;1.457,18;293,72;425,45
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;10;1.950,85;14.040,58;15.991,44;7.478,98;192,70;479,45;453,51;1.124,31;418,37;491,31;218,40;138,81;115,48;219,69;764,52;338,03;212,36;200,98;267,99;356,88;161,73;109,56;1.491,13;298,98;458,28
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;11;1.951,73;14.596,44;16.548,17;7.794,97;200,85;499,56;463,74;1.147,21;434,03;503,57;225,27;149,47;121,23;224,73;771,44;348,89;223,94;215,20;291,28;354,31;170,95;113,43;1.508,36;303,98;481,77
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;12;1.953,92;15.050,84;17.004,75;7.954,85;209,14;542,73;472,28;1.159,35;457,46;518,55;240,92;156,77;135,11;232,12;763,47;384,96;233,12;228,25;306,73;352,23;176,27;115,23;1.527,73;329,26;508,26
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;13;1.905,56;15.686,13;17.591,69;8.170,82;218,87;610,39;477,27;1.180,09;495,51;539,84;266,56;165,18;150,98;245,88;760,75;411,07;243,91;240,87;321,39;358,68;177,74;115,19;1.511,34;377,37;552,00
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;14;1.824,91;16.314,79;18.139,70;8.311,53;227,26;690,71;477,37;1.181,91;539,17;559,51;302,51;169,93;163,65;261,67;755,43;444,54;253,65;249,22;329,58;371,31;181,32;114,70;1.523,44;432,45;598,84
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;15;1.791,83;16.761,15;18.552,98;8.508,64;211,17;735,93;466,95;1.174,44;570,73;570,83;322,37;173,86;164,39;277,30;731,69;469,88;259,95;254,11;341,74;387,93;188,04;114,65;1.505,36;482,58;640,45
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;16;1.748,94;17.040,92;18.789,86;8.665,94;229,86;742,38;470,48;1.169,23;575,90;565,58;323,32;179,08;163,59;286,37;736,23;467,79;263,84;254,45;341,61;397,80;193,65;115,00;1.495,77;505,94;646,06
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;17;1.823,20;17.170,39;18.993,59;8.871,25;236,62;722,03;470,33;1.166,71;564,94;556,77;310,23;178,30;163,28;287,49;753,23;447,23;268,53;253,26;343,37;396,95;194,97;115,03;1.525,96;506,06;661,06
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;18;1.820,27;16.997,06;18.817,33;8.925,15;230,97;671,36;473,04;1.165,38;528,55;536,20;282,95;177,31;163,05;278,76;774,15;417,22;271,18;254,41;337,54;383,37;199,16;115,41;1.495,37;486,45;650,37
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;19;1.799,17;16.497,65;18.296,83;8.815,79;218,57;586,54;486,54;1.158,22;485,07;513,66;252,59;173,38;154,55;262,29;779,73;390,69;269,04;253,46;330,36;361,14;194,94;115,45;1.436,06;443,06;615,70
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;20;1.782,86;15.868,58;17.651,44;8.695,77;200,21;483,04;469,65;1.158,65;419,54;500,02;213,23;168,94;143,49;242,52;765,47;385,11;263,97;250,48;321,93;324,22;187,85;114,56;1.396,93;379,56;566,33
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;21;1.796,13;16.585,44;18.381,57;9.147,20;191,62;549,35;461,61;1.228,02;460,69;534,03;259,17;180,29;137,14;225,96;753,74;426,75;257,54;245,72;347,77;309,00;183,98;114,88;1.465,70;342,96;558,47
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;22;1.794,76;17.375,49;19.170,26;9.505,28;197,30;597,03;475,50;1.270,51;493,13;538,47;281,38;182,37;144,73;226,43;797,16;433,92;272,18;260,29;364,82;326,42;191,15;118,93;1.565,15;352,27;575,84
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;23;1.798,22;17.009,04;18.807,26;9.250,53;198,93;606,57;487,87;1.187,17;497,88;519,99;287,08;180,33;140,10;227,25;788,15;427,30;274,98;259,33;358,13;324,97;185,43;128,01;1.533,24;363,63;580,39
2024;ene-24;1;6;No hábil;Sábado;6/1/2024;24;1.756,96;16.379,74;18.136,69;8.801,71;201,29;612,34;485,80;1.075,19;494,90;505,05;291,31;176,43;130,87;233,29;781,53;422,16;265,52;246,83;350,31;329,22;176,89;127,45;1.455,72;389,00;583,89
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;1;1.771,26;15.616,71;17.387,98;8.282,14;208,37;610,17;476,98;1.003,22;491,78;489,80;287,10;168,96;120,71;229,63;757,57;412,73;251,66;230,72;332,68;334,90;166,32;123,80;1.419,30;403,67;585,76
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;2;1.771,18;14.832,37;16.603,55;7.744,25;213,71;605,07;473,85;955,61;484,12;471,64;281,49;160,93;114,69;228,94;726,67;393,79;238,24;215,23;311,89;337,18;156,96;120,44;1.368,14;421,74;578,99
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;3;1.794,64;14.056,71;15.851,35;7.238,98;212,63;588,84;462,71;908,93;470,04;452,90;273,49;153,52;110,07;236,74;700,39;372,59;227,27;202,00;305,65;335,67;150,11;117,68;1.343,91;423,68;563,58
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;4;1.744,52;13.401,71;15.146,23;6.831,48;207,17;573,89;454,38;866,22;460,20;436,61;264,59;146,89;103,13;237,70;682,37;354,17;219,35;191,78;292,62;333,17;140,64;113,99;1.276,24;417,30;542,34
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;5;1.715,41;12.925,14;14.640,55;6.545,56;200,93;555,60;451,21;837,46;443,71;423,94;257,81;139,72;101,04;234,10;668,19;335,98;212,27;187,02;280,54;328,34;137,52;112,41;1.257,12;408,32;521,77
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;6;1.751,15;12.456,58;14.207,73;6.342,97;197,61;541,06;458,84;808,17;402,67;414,33;249,48;135,12;100,37;229,13;657,96;317,44;208,37;180,55;270,14;320,89;133,87;106,22;1.242,97;395,27;494,33
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;7;1.726,46;11.617,72;13.344,18;6.018,07;186,60;504,24;428,47;768,18;373,13;384,80;232,81;127,74;85,21;222,11;622,37;277,88;185,97;157,73;252,67;305,25;122,82;99,19;1.159,84;370,17;458,93
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;8;1.725,42;11.383,16;13.108,58;6.109,20;176,69;474,45;425,93;726,61;357,23;372,93;228,94;123,08;86,26;211,30;599,58;271,43;181,77;155,92;235,73;283,67;114,65;99,48;1.097,88;345,25;430,62
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;9;1.705,52;11.748,68;13.454,21;6.386,67;172,51;474,83;436,44;736,82;327,31;374,79;233,45;129,19;90,44;204,70;620,20;308,93;187,88;163,57;247,99;297,04;117,97;100,76;1.082,30;330,24;430,19
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;10;1.733,79;12.410,83;14.144,62;6.832,32;170,06;480,74;447,68;782,89;323,31;383,70;238,74;138,83;93,89;200,83;648,59;327,70;198,21;176,69;268,32;313,97;124,24;104,03;1.132,02;310,62;447,25
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;11;1.776,11;13.144,08;14.920,19;7.341,15;170,16;490,81;457,88;837,36;341,89;395,36;247,14;149,73;100,72;196,97;673,18;344,41;209,30;190,58;289,31;316,74;131,80;107,69;1.174,65;298,10;455,28
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;12;1.742,88;13.914,44;15.657,32;7.836,84;169,68;508,39;465,55;886,36;338,89;409,16;262,76;158,84;113,30;192,53;697,92;363,01;220,54;204,01;311,06;324,55;140,56;109,66;1.181,80;298,98;462,95
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;13;1.771,10;14.795,37;16.566,47;8.385,35;171,98;528,27;470,24;937,72;308,41;432,72;283,98;167,85;131,13;191,19;727,95;387,46;232,83;218,78;330,66;339,08;150,95;112,23;1.255,77;324,59;477,35
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;14;1.751,28;15.551,28;17.302,56;8.789,46;176,72;541,42;474,26;961,93;298,54;455,60;301,34;174,85;141,95;195,29;753,92;417,18;242,20;229,52;345,38;365,87;158,59;113,61;1.310,01;365,25;489,69
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;15;1.756,87;15.827,72;17.584,58;8.919,00;179,89;573,99;474,98;967,22;309,63;478,19;291,31;178,00;138,25;207,42;748,15;365,16;247,40;233,17;351,99;392,70;166,02;113,66;1.335,54;412,23;500,70
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;16;1.764,45;15.659,96;17.424,41;8.599,62;185,13;600,77;487,54;980,10;335,01;493,13;305,10;179,68;119,52;218,94;752,92;298,64;251,76;233,76;356,59;412,29;168,52;112,76;1.366,10;444,16;522,38
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;17;1.730,00;15.095,75;16.825,75;7.975,33;182,82;600,15;466,48;1.005,86;341,94;496,52;297,08;175,80;110,87;225,38;759,72;293,28;255,00;231,68;357,57;414,75;170,83;113,33;1.375,36;453,40;522,60
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;18;1.742,64;14.664,40;16.407,04;7.634,25;178,04;562,48;468,16;1.031,31;347,61;483,69;271,37;172,22;101,69;220,28;762,84;301,79;255,61;230,60;353,69;408,61;172,56;115,60;1.382,39;438,04;514,25
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;19;1.737,79;14.313,73;16.051,52;7.579,07;171,78;500,31;472,85;1.039,15;341,94;463,04;243,07;170,35;107,58;204,62;760,19;308,24;251,76;229,36;344,52;389,87;173,57;112,88;1.307,81;395,84;483,73
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;20;1.811,03;13.970,88;15.781,91;7.574,18;162,09;446,84;468,82;1.031,48;329,85;445,19;227,56;169,15;101,84;190,60;746,23;328,36;245,40;224,99;334,17;351,71;171,57;113,67;1.336,73;334,63;446,86
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;21;1.821,55;14.600,02;16.421,57;7.959,40;163,51;469,09;478,38;1.088,02;349,88;478,09;255,45;177,93;101,59;183,30;738,48;369,76;240,85;221,70;351,92;318,46;172,02;114,88;1.447,18;293,86;447,82
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;22;1.808,01;15.284,96;17.092,97;8.031,89;175,21;515,14;488,46;1.205,26;370,60;509,60;283,11;184,95;115,19;191,82;791,51;386,20;258,63;245,82;372,28;331,02;185,67;119,37;1.560,77;290,12;480,36
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;23;1.814,32;15.061,61;16.875,93;7.679,41;184,21;550,08;518,67;1.186,48;378,23;514,13;299,56;186,21;111,65;200,24;806,10;398,67;261,81;248,67;374,58;343,39;185,27;127,55;1.511,91;304,06;505,06
2024;ene-24;1;7;No hábil;Domingo;7/1/2024;24;1.745,41;14.484,35;16.229,76;7.141,12;191,80;577,17;467,34;1.133,28;381,04;507,75;308,79;183,09;106,77;212,73;814,20;391,93;249,68;234,97;369,16;364,47;178,17;127,60;1.434,50;332,97;521,25
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;1;1.741,49;13.856,12;15.597,61;6.689,25;198,61;585,72;481,70;1.061,96;371,55;494,10;308,89;175,71;97,26;225,28;790,74;376,20;233,34;215,97;354,02;382,42;168,91;122,78;1.366,98;368,83;527,42
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;2;1.864,81;13.132,96;14.997,76;6.338,56;199,37;576,93;499,27;989,70;356,42;474,74;301,45;166,99;92,11;226,58;754,83;357,27;218,58;199,54;334,08;382,96;158,10;118,99;1.352,86;387,21;511,21
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;3;1.817,27;12.540,61;14.357,89;6.038,58;195,09;555,25;462,78;938,46;336,54;456,07;290,23;159,59;89,43;221,71;726,66;344,64;209,17;188,69;319,17;372,36;150,37;115,60;1.317,79;384,88;484,82
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;4;1.800,57;12.099,34;13.899,91;5.864,15;188,34;531,34;461,54;918,60;320,79;443,06;281,29;152,07;87,68;216,08;703,12;328,27;202,27;181,49;305,66;360,03;144,03;111,99;1.265,56;371,19;461,38
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;5;1.834,97;11.839,97;13.674,95;5.787,18;183,25;507,69;458,59;915,86;303,88;443,40;273,62;146,26;88,20;209,86;694,63;313,61;198,40;178,19;294,93;347,36;141,59;110,99;1.276,96;357,59;442,92
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;6;1.857,58;11.661,08;13.518,66;5.747,66;180,03;486,19;450,50;928,05;294,84;441,03;262,87;144,76;88,32;205,82;692,16;304,23;197,57;176,39;286,15;335,62;142,51;105,89;1.279,02;340,13;428,94
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;7;1.922,06;11.486,73;13.408,79;5.847,11;178,26;450,04;420,77;915,93;285,54;432,16;245,29;142,22;82,78;201,56;688,29;288,40;185,06;160,45;275,94;317,88;144,96;101,76;1.312,25;313,65;418,47
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;8;1.971,82;12.089,58;14.061,40;6.418,99;173,33;432,44;452,41;960,95;291,32;450,01;231,62;142,39;90,96;198,92;691,88;305,47;190,06;170,56;269,41;308,10;148,19;105,44;1.345,85;283,45;399,65
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;9;2.005,79;13.228,62;15.234,41;7.123,37;172,21;446,21;474,54;1.069,97;306,46;489,98;233,06;152,34;97,10;202,56;725,37;327,51;203,94;189,99;276,12;332,15;153,65;109,84;1.474,01;269,50;404,57
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;10;2.017,23;14.280,51;16.297,73;7.771,04;174,80;461,88;481,57;1.163,72;325,67;524,95;236,94;162,52;105,17;205,99;746,93;336,49;217,26;207,73;314,21;342,25;165,70;114,32;1.566,23;262,75;409,62
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;11;2.013,74;15.050,71;17.064,45;8.258,74;172,75;479,87;483,26;1.236,58;335,55;552,89;239,30;175,36;110,12;209,73;754,27;345,03;227,55;219,84;337,55;335,60;172,71;117,07;1.643,55;253,84;403,32
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;12;2.103,58;15.787,16;17.890,74;8.736,01;175,45;533,06;482,88;1.310,50;351,64;581,88;245,86;184,34;117,78;214,66;756,36;347,93;235,54;229,10;356,52;333,37;178,20;118,90;1.746,55;250,98;403,23
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;13;2.075,45;16.591,00;18.666,45;9.160,65;183,63;599,26;490,97;1.379,55;367,61;610,29;265,17;193,09;128,66;216,06;756,89;360,99;244,42;236,04;370,91;333,44;183,81;120,26;1.799,83;259,01;405,91
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;14;2.085,83;17.397,08;19.482,91;9.524,30;197,40;677,96;490,34;1.423,11;383,78;649,89;299,09;199,06;134,61;220,44;746,57;405,42;251,25;241,67;381,00;330,58;190,18;120,37;1.931,54;277,46;406,88
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;15;2.085,83;17.918,59;20.004,42;9.784,07;213,37;724,65;491,75;1.416,22;399,80;676,19;316,51;203,72;137,93;235,16;705,55;433,34;257,43;244,99;394,40;340,18;191,89;120,70;1.985,03;312,19;419,36
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;16;2.107,02;18.120,97;20.227,99;9.923,31;224,49;722,49;492,04;1.436,82;408,92;683,48;320,11;204,00;138,68;241,76;698,04;435,47;261,28;246,92;392,57;347,05;191,84;120,48;1.964,58;337,16;436,53
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;17;2.120,89;18.097,36;20.218,26;9.945,82;229,14;704,02;493,33;1.452,01;411,23;673,70;307,48;200,71;144,35;240,12;703,06;412,73;263,80;248,05;385,78;350,74;193,94;119,78;1.961,84;337,99;438,64
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;18;2.095,21;17.755,11;19.850,33;9.775,15;223,59;626,42;489,49;1.463,08;403,87;650,53;281,01;196,47;149,89;229,36;714,58;412,26;263,23;251,93;381,57;344,79;199,14;120,11;1.913,37;324,09;436,38
2024;ene-24;1;8;Hábil;Lunes;8/1/2024;19;2.098,11;17.061,33;19.159,43;9.548,68;211,81;542,03;489,12;1.415,93;370,89;609,56;251,78;195,40;146,94;211,40;721,84;383,87;261,45;251,02;376,70;326,04;199,10;123,47;1.798,59;298,13;425,68
